 [3200/4689 1:09:31 < 32:22, 0.77 it/s, Epoch 2.05/3]
Step	Training Loss
1844	2.065900
1845	2.033200
1846	1.979900
1847	2.049100
1848	1.938900
1849	2.135400
1850	2.038500
1851	2.120700
1852	2.004900
1853	2.030300
1854	2.025500
1855	1.917800
1856	2.075700
1857	1.969300
1858	2.154300
1859	2.182700
1860	1.856700
1861	2.034700
1862	1.883800
1863	2.024300
1864	2.102000
1865	2.212000
1866	1.881800
1867	1.956400
1868	1.966100
1869	2.029300
1870	1.967300
1871	2.147100
1872	1.952400
1873	2.049400
1874	2.078700
1875	2.134500
1876	2.071400
1877	2.017300
1878	2.201900
1879	2.048900
1880	2.118600
1881	2.190000
1882	2.152100
1883	2.102500
1884	1.914800
1885	2.075100
1886	2.096500
1887	2.293000
1888	1.913000
1889	1.943300
1890	1.813100
1891	2.076900
1892	2.094600
1893	2.175700
1894	2.083600
1895	2.099400
1896	1.950900
1897	2.071300
1898	2.105200
1899	2.136300
1900	2.052200
1901	2.038600
1902	2.030700
1903	1.958000
1904	2.071900
1905	2.007300
1906	2.043300
1907	1.958400
1908	1.770100
1909	2.177500
1910	2.148600
1911	2.068600
1912	2.045900
1913	2.084900
1914	1.990700
1915	1.883300
1916	2.013100
1917	2.050000
1918	2.101900
1919	1.856800
1920	2.029900
1921	1.917000
1922	2.218600
1923	1.936300
1924	2.078700
1925	2.091200
1926	1.802800
1927	2.037100
1928	2.160800
1929	2.021000
1930	2.046100
1931	2.026300
1932	1.900400
1933	1.972500
1934	2.030500
1935	2.102800
1936	2.242500
1937	2.105900
1938	2.068500
1939	2.040500
1940	1.802500
1941	2.011100
1942	2.105000
1943	1.929200
1944	2.137800
1945	2.127600
1946	1.940900
1947	1.854800
1948	1.978400
1949	2.122600
1950	2.144100
1951	2.019300
1952	2.010900
1953	1.929600
1954	1.803900
1955	2.008200
1956	1.918100
1957	2.193600
1958	2.123800
1959	2.026600
1960	2.012300
1961	2.029200
1962	1.996600
1963	1.751300
1964	1.888600
1965	2.048100
1966	2.206900
1967	1.887000
1968	2.001800
1969	2.068200
1970	2.041400
1971	1.782700
1972	2.134300
1973	1.945700
1974	1.963800
1975	1.862800
1976	2.002100
1977	2.114200
1978	2.014500
1979	2.078900
1980	2.011600
1981	1.926500
1982	2.108400
1983	1.893300
1984	2.052700
1985	1.857700
1986	1.968400
1987	2.015700
1988	2.006400
1989	2.233000
1990	2.208600
1991	2.070300
1992	1.900200
1993	1.976200
1994	1.945200
1995	2.003000
1996	2.079900
1997	1.946000
1998	2.009400
1999	2.044900
2000	1.981800
2001	2.096000
2002	1.982300
2003	1.926300
2004	1.888500
2005	2.138300
2006	1.946900
2007	2.069200
2008	2.041500
2009	2.198300
2010	2.064000
2011	2.232300
2012	2.146000
2013	2.184000
2014	1.977400
2015	2.054000
2016	2.053100
2017	2.150700
2018	2.061300
2019	2.009600
2020	2.125500
2021	2.076500
2022	2.052200
2023	2.055300
2024	1.970400
2025	2.204400
2026	2.081600
2027	2.040300
2028	2.188500
2029	2.192200
2030	2.136300
2031	1.865400
2032	2.045200
2033	2.016700
2034	1.912900
2035	2.022400
2036	1.977200
2037	2.061800
2038	2.070600
2039	2.054500
2040	2.014700
2041	2.208000
2042	2.046800
2043	1.960400
2044	1.987900
2045	1.791100
2046	2.200300
2047	2.052400
2048	2.050600
2049	2.030800
2050	1.854900
2051	2.041500
2052	2.004300
2053	2.167500
2054	2.140400
2055	2.248200
2056	1.890800
2057	2.107100
2058	1.952400
2059	2.035600
2060	2.107100
2061	2.001600
2062	1.973600
2063	2.086500
2064	2.188600
2065	2.135700
2066	2.067000
2067	1.984200
2068	1.998100
2069	2.167600
2070	1.974700
2071	2.041200
2072	1.996600
2073	2.106400
2074	2.050800
2075	1.896400
2076	2.050800
2077	2.109400
2078	2.000100
2079	1.891900
2080	1.895500
2081	2.096400
2082	2.072600
2083	2.169800
2084	2.038300
2085	2.144000
2086	2.028500
2087	2.212100
2088	1.948700
2089	1.934000
2090	2.034800
2091	1.853700
2092	2.207700
2093	2.107400
2094	2.012600
2095	2.121500
2096	2.035600
2097	2.117700
2098	2.090000
2099	2.065500
2100	2.003200
2101	2.069600
2102	1.978600
2103	2.207700
2104	1.936700
2105	1.964000
2106	2.221600
2107	2.088000
2108	1.830500
2109	2.033600
2110	2.051900
2111	2.193100
2112	1.963600
2113	2.065400
2114	2.008900
2115	2.135800
2116	2.199000
2117	2.115800
2118	1.966500
2119	2.001400
2120	2.018800
2121	2.031200
2122	1.994000
2123	2.015500
2124	2.145200
2125	2.017000
2126	2.158400
2127	1.987700
2128	2.224300
2129	2.034900
2130	1.945100
2131	2.050700
2132	2.121900
2133	2.103100
2134	2.039900
2135	2.134700
2136	2.020400
2137	1.983300
2138	2.126800
2139	2.085000
2140	2.065200
2141	2.019700
2142	2.107900
2143	2.246500
2144	2.047000
2145	1.889700
2146	2.034100
2147	2.061100
2148	2.023900
2149	1.942700
2150	2.168600
2151	2.088300
2152	2.171300
2153	2.038400
2154	1.918500
2155	1.946500
2156	1.865200
2157	2.029900
2158	2.033400
2159	2.022600
2160	2.114400
2161	1.938200
2162	2.091000
2163	2.045600
2164	2.176200
2165	2.031900
2166	2.095100
2167	1.906500
2168	2.136800
2169	2.152500
2170	2.087700
2171	1.933200
2172	1.794100
2173	1.999000
2174	2.029800
2175	2.058600
2176	2.025100
2177	2.197600
2178	2.093000
2179	2.059000
2180	2.049700
2181	2.117700
2182	1.934200
2183	2.053300
2184	1.987000
2185	2.074800
2186	1.843500
2187	2.030500
2188	2.134600
2189	2.084100
2190	1.946400
2191	2.040100
2192	2.062400
2193	2.169500
2194	2.083700
2195	2.087800
2196	1.987100
2197	1.977500
2198	2.088400
2199	1.822100
2200	1.983100
2201	2.073300
2202	2.061900
2203	2.050600
2204	1.946900
2205	2.238400
2206	1.961200
2207	1.885200
2208	2.040900
2209	1.828400
2210	2.028100
2211	1.939200
2212	2.123200
2213	2.202900
2214	2.023800
2215	1.988800
2216	2.013400
2217	2.007200
2218	1.992100
2219	1.938500
2220	2.073400
2221	2.117000
2222	1.969500
2223	2.064900
2224	2.075200
2225	2.132100
2226	1.932300
2227	2.051700
2228	1.953600
2229	1.956300
2230	2.080500
2231	2.112500
2232	2.091200
2233	2.002700
2234	2.096100
2235	2.133600
2236	1.984300
2237	1.910300
2238	2.036600
2239	1.986000
2240	1.942400
2241	2.037500
2242	2.032600
2243	2.068100
2244	1.986700
2245	2.142800
2246	1.942600
2247	1.896400
2248	2.071700
2249	2.098600
2250	1.982300
2251	1.941300
2252	2.036500
2253	2.091300
2254	2.030000
2255	1.831400
2256	2.119200
2257	1.919900
2258	2.169700
2259	2.025700
2260	1.970900
2261	1.986900
2262	2.173400
2263	2.128300
2264	1.984000
2265	2.129200
2266	1.972400
2267	1.992400
2268	2.079200
2269	2.083800
2270	2.050300
2271	1.966300
2272	2.130200
2273	2.015500
2274	2.032900
2275	1.874500
2276	2.104100
2277	2.066200
2278	2.094000
2279	2.104000
2280	1.959000
2281	2.258200
2282	2.043100
2283	2.036300
2284	2.075300
2285	2.093000
2286	2.150200
2287	2.086200
2288	2.011400
2289	2.091900
2290	2.090100
2291	2.098900
2292	2.275100
2293	1.916200
2294	2.026700
2295	2.131200
2296	2.009300
2297	2.045000
2298	2.100400
2299	2.138400
2300	1.990300
2301	2.041200
2302	2.002100
2303	1.944600
2304	2.080000
2305	2.051800
2306	2.136900
2307	1.926000
2308	2.143700
2309	1.962600
2310	2.168500
2311	1.972900
2312	1.888400
2313	1.956700
2314	2.092700
2315	2.192800
2316	2.020900
2317	2.082700
2318	2.080600
2319	2.070300
2320	1.960500
2321	2.095700
2322	1.913400
2323	2.150900
2324	2.055600
2325	1.921200
2326	2.133600
2327	1.846700
2328	2.069500
2329	1.920300
2330	1.991700
2331	2.099200
2332	2.027700
2333	2.039500
2334	2.082800
2335	2.002200
2336	2.134400
2337	1.890200
2338	1.915100
2339	2.130200
2340	2.145400
2341	1.978600
2342	2.126400
2343	1.999900
2344	1.891000
2345	1.930100
2346	2.226900
2347	1.951600
2348	1.916900
2349	2.173000
2350	1.923500
2351	2.055400
2352	2.168100
2353	1.976700
2354	2.184700
2355	2.176700
2356	2.202700
2357	2.071900
2358	1.952000
2359	1.977500
2360	1.996200
2361	2.153500
2362	1.962300
2363	1.985800
2364	1.920200
2365	1.941700
2366	2.040800
2367	1.864400
2368	1.869400
2369	2.091000
2370	1.995700
2371	1.873700
2372	1.841600
2373	2.192800
2374	2.015900
2375	1.983300
2376	2.184200
2377	2.052200
2378	2.190000
2379	1.994500
2380	1.951300
2381	2.038500
2382	1.978300
2383	1.928400
2384	2.189200
2385	2.083300
2386	2.151600
2387	2.035000
2388	2.091600
2389	2.088900
2390	1.933900
2391	1.947900
2392	2.050700
2393	2.087800
2394	1.976300
2395	1.914800
2396	2.061100
2397	1.953900
2398	2.002600
2399	1.907900
2400	1.898700
2401	2.087400
2402	2.060300
2403	2.103300
2404	2.275900
2405	1.970300
2406	2.045600
2407	2.160700
2408	2.042100
2409	2.034000
2410	1.986700
2411	2.078100
2412	2.000400
2413	2.054900
2414	2.057400
2415	2.045100
2416	2.022700
2417	1.973600
2418	2.011900
2419	2.151200
2420	2.080200
2421	2.162400
2422	1.980500
2423	1.911600
2424	2.202900
2425	2.163900
2426	2.011800
2427	1.853100
2428	1.896800
2429	2.043200
2430	2.028200
2431	1.918500
2432	1.937700
2433	2.164400
2434	2.043900
2435	2.153700
2436	2.037500
2437	2.031300
2438	2.123000
2439	1.913000
2440	1.998100
2441	2.141600
2442	2.193100
2443	2.045300
2444	2.038300
2445	2.027300
2446	1.961600
2447	1.911900
2448	1.771600
2449	1.947200
2450	2.078300
2451	1.917500
2452	1.953400
2453	2.192700
2454	2.049600
2455	2.000500
2456	1.998100
2457	2.074700
2458	2.062800
2459	2.014400
2460	2.075700
2461	2.080700
2462	2.041600
2463	1.955700
2464	2.141800
2465	2.015200
2466	2.134700
2467	2.026600
2468	1.982300
2469	2.157400
2470	2.096700
2471	1.929300
2472	1.963300
2473	2.103400
2474	1.880400
2475	1.909600
2476	2.209700
2477	1.970600
2478	1.985500
2479	2.023900
2480	1.999700
2481	2.036800
2482	1.916700
2483	1.881700
2484	1.938300
2485	2.080400
2486	1.900400
2487	2.110100
2488	1.926700
2489	2.152900
2490	1.902400
2491	2.040100
2492	2.104900
2493	2.041800
2494	2.142000
2495	2.000500
2496	2.020700
2497	2.058500
2498	1.991200
2499	1.981000
2500	1.864900
2501	1.911500
2502	2.123100
2503	1.932900
2504	2.115700
2505	2.210900
2506	2.111400
2507	1.948400
2508	1.963300
2509	2.164700
2510	2.104400
2511	1.998400
2512	2.068100
2513	2.111500
2514	2.041400
2515	1.917600
2516	2.045200
2517	2.027100
2518	2.178200
2519	1.940500
2520	1.947200
2521	2.090800
2522	1.922900
2523	2.206600
2524	2.090300
2525	1.985700
2526	2.067900
2527	2.004900
2528	2.124400
2529	2.004800
2530	2.002100
2531	2.065000
2532	1.861800
2533	1.895300
2534	1.982400
2535	2.005200
2536	1.966800
2537	2.022300
2538	2.144700
2539	2.140800
2540	2.089800
2541	2.058400
2542	2.135700
2543	2.093200
2544	1.921400
2545	1.875000
2546	2.037500
2547	2.072100
2548	2.049500
2549	1.936400
2550	2.054400
2551	2.071900
2552	1.918800
2553	1.972600
2554	2.120300
2555	2.029200
2556	2.012200
2557	2.067000
2558	1.960200
2559	2.026900
2560	2.053400
2561	2.027900
2562	2.088600
2563	2.049100
2564	1.983600
2565	1.918600
2566	2.018600
2567	2.154900
2568	2.014000
2569	2.313000
2570	2.026600
2571	2.080100
2572	1.940400
2573	1.975200
2574	2.190000
2575	1.985200
2576	2.120200
2577	2.153300
2578	1.973000
2579	2.064900
2580	1.915400
2581	2.001700
2582	1.977400
2583	2.174000
2584	2.007600
2585	2.021700
2586	2.023100
2587	1.951600
2588	2.165000
2589	2.036400
2590	2.066600
2591	1.958800
2592	1.989000
2593	2.239900
2594	1.973800
2595	2.077900
2596	2.142400
2597	2.069200
2598	2.036700
2599	2.103200
2600	1.934700
2601	2.030300
2602	1.821000
2603	1.952700
2604	2.246700
2605	1.984500
2606	1.913000
2607	2.038000
2608	2.109800
2609	1.893600
2610	2.051300
2611	1.902500
2612	2.142200
2613	2.045400
2614	2.093900
2615	1.983500
2616	1.839200
2617	2.156800
2618	2.046000
2619	2.137300
2620	1.985200
2621	2.097100
2622	2.002600
2623	2.053400
2624	1.843200
2625	2.064400
2626	2.155300
2627	2.043000
2628	1.740100
2629	1.955400
2630	2.068800
2631	2.101300
2632	1.984600
2633	1.886400
2634	2.067400
2635	2.016200
2636	1.927800
2637	2.019200
2638	2.087100
2639	2.087600
2640	2.152900
2641	2.131100
2642	1.968500
2643	2.101800
2644	2.261600
2645	2.144600
2646	2.021400
2647	2.102400
2648	1.862700
2649	1.928800
2650	2.182000
2651	2.128500
2652	2.019500
2653	1.956700
2654	1.937600
2655	2.161500
2656	2.112800
2657	2.058400
2658	2.090000
2659	1.779500
2660	1.994400
2661	2.043500
2662	2.051900
2663	2.031700
2664	1.882500
2665	1.987800
2666	2.160400
2667	1.992100
2668	1.976000
2669	2.288100
2670	2.106500
2671	2.024300
2672	2.124600
2673	1.992600
2674	2.009700
2675	2.190400
2676	2.101800
2677	2.200700
2678	2.044500
2679	2.059400
2680	2.118900
2681	2.060900
2682	2.017300
2683	2.173800
2684	2.090100
2685	1.936200
2686	1.991100
2687	2.048200
2688	2.178700
2689	2.005600
2690	2.028000
2691	2.107300
2692	2.085600
2693	2.070300
2694	1.905700
2695	2.090100
2696	2.024200
2697	2.105500
2698	2.325300
2699	2.162900
2700	1.889900
2701	2.024100
2702	1.849900
2703	1.933200
2704	2.130600
2705	2.235100
2706	2.020200
2707	2.085000
2708	1.957200
2709	2.070100
2710	2.120900
2711	2.158700
2712	2.056800
2713	1.954200
2714	2.042000
2715	1.908900
2716	2.071400
2717	2.017600
2718	2.046300
2719	2.194500
2720	2.186800
2721	2.037100
2722	2.123900
2723	2.313300
2724	1.993700
2725	1.920900
2726	2.090400
2727	2.000500
2728	2.072300
2729	1.992500
2730	2.134700
2731	2.057700
2732	2.068000
2733	1.902500
2734	2.046500
2735	2.083000
2736	2.136000
2737	1.924900
2738	2.018300
2739	2.074400
2740	2.000100
2741	1.996600
2742	2.210800
2743	2.011100
2744	2.040100
2745	1.866300
2746	1.961400
2747	2.145300
2748	2.115900
2749	2.005800
2750	2.037400
2751	1.987200
2752	2.036000
2753	2.144700
2754	2.169200
2755	2.153000
2756	2.000100
2757	2.022800
2758	2.187500
2759	2.012800
2760	1.971900
2761	2.037300
2762	2.123100
2763	2.184400
2764	2.076200
2765	1.983100
2766	1.892400
2767	2.187200
2768	1.962800
2769	2.008500
2770	2.101100
2771	1.955200
2772	1.976100
2773	2.074200
2774	2.005300
2775	2.102300
2776	2.088600
2777	1.993000
2778	2.181200
2779	2.154800
2780	1.983000
2781	1.773800
2782	2.084000
2783	2.051600
2784	2.104500
2785	1.930400
2786	1.928700
2787	2.163900
2788	2.065500
2789	1.925300
2790	2.002200
2791	2.024100
2792	1.979200
2793	2.082400
2794	1.992200
2795	2.142600
2796	1.987400
2797	1.983400
2798	2.002400
2799	1.976600
2800	2.091300
2801	2.024300
2802	1.962200
2803	2.089900
2804	2.049800
2805	1.900600
2806	1.800400
2807	1.962100
2808	2.089600
2809	2.141800
2810	2.036400
2811	2.181300
2812	1.999100
2813	1.876900
2814	2.090500
2815	1.792900
2816	1.818600
2817	2.028800
2818	1.948300
2819	2.072600
2820	2.033500
2821	1.951900
2822	2.161900
2823	2.015900
2824	2.088600
2825	2.194100
2826	2.027800
2827	2.051900
2828	2.030100
2829	1.987400
2830	2.056000
2831	1.928300
2832	1.932200
2833	1.796500
2834	2.041400
2835	2.165300
2836	2.030800
2837	2.116000
2838	2.027100
2839	1.959800
2840	2.022800
2841	2.148600
2842	2.037400
2843	2.112900
2844	2.153500
2845	1.913500
2846	2.006400
2847	2.186600
2848	1.978300
2849	2.036600
2850	2.107000
2851	2.120000
2852	2.093300
2853	2.083800
2854	2.167500
2855	1.933600
2856	2.057700
2857	1.867500
2858	2.174900
2859	2.175300
2860	1.876000
2861	2.051500
2862	2.052500
2863	2.109900
2864	2.042200
2865	2.005600
2866	2.133300
2867	2.028400
2868	1.970700
2869	1.902900
2870	2.033300
2871	2.126700
2872	2.158200
2873	1.964400
2874	2.002900
2875	2.219200
2876	2.012700
2877	1.991500
2878	2.059200
2879	2.047300
2880	2.007800
2881	2.017400
2882	2.035300
2883	2.061300
2884	2.092300
2885	2.083000
2886	1.972800
2887	2.163200
2888	1.995100
2889	2.002500
2890	2.029300
2891	2.007600
2892	1.988700
2893	2.229700
2894	2.021500
2895	2.023200
2896	1.973200
2897	2.111900
2898	2.018100
2899	1.786500
2900	1.869900
2901	1.939100
2902	2.069800
2903	2.073100
2904	1.829700
2905	1.926700
2906	1.965400
2907	2.108500
2908	2.056200
2909	1.885500
2910	2.077800
2911	2.105700
2912	1.971300
2913	1.948900
2914	1.980300
2915	2.011500
2916	2.132500
2917	1.870600
2918	2.220000
2919	2.039100
2920	2.085300
2921	1.954600
2922	1.926700
2923	2.020400
2924	1.978600
2925	2.045600
2926	1.972200
2927	1.927300
2928	2.169900
2929	2.135400
2930	2.176500
2931	2.023600
2932	2.041500
2933	2.057800
2934	1.980000
2935	2.056000
2936	1.880800
2937	2.150500
2938	1.964100
2939	2.057100
2940	2.137800
2941	2.129200
2942	2.009400
2943	2.016500
2944	2.015400
2945	1.950900
2946	2.110800
2947	2.216200
2948	1.958700
2949	2.033100
2950	2.209700
2951	1.909000
2952	2.070400
2953	2.134300
2954	2.011900
2955	1.997400
2956	2.030800
2957	2.098300
2958	1.756800
2959	1.902900
2960	1.862500
2961	2.018200
2962	2.024100
2963	2.065600
2964	2.017900
2965	1.895100
2966	2.036800
2967	2.010700
2968	2.067100
2969	2.006400
2970	2.032700
2971	1.942800
2972	1.968800
2973	2.032800
2974	2.011300
2975	2.002600
2976	2.166800
2977	2.060900
2978	1.874100
2979	2.092200
2980	2.014600
2981	2.129200
2982	2.159200
2983	2.093900
2984	1.981500
2985	2.121800
2986	2.085200
2987	2.084900
2988	1.936900
2989	1.853000
2990	2.209500
2991	1.880700
2992	2.048000
2993	2.141000
2994	1.898900
2995	2.090300
2996	2.049900
2997	1.866500
2998	1.899400
2999	2.062500
3000	2.022700
3001	2.194600
3002	2.112400
3003	2.109900
3004	2.021300
3005	2.010500
3006	2.121400
3007	2.052500
3008	2.104000
3009	2.093500
3010	1.945500
3011	2.043900
3012	1.954800
3013	2.008000
3014	2.002800
3015	2.119000
3016	2.134500
3017	2.105500
3018	2.175800
3019	2.225400
3020	2.169400
3021	1.992500
3022	2.086900
3023	2.112200
3024	2.012400
3025	2.166600
3026	1.950300
3027	2.140000
3028	2.033800
3029	1.972600
3030	2.015900
3031	1.935400
3032	2.046000
3033	1.929400
3034	1.824200
3035	2.122500
3036	1.935500
3037	1.935800
3038	2.141300
3039	2.005700
3040	2.018400
3041	1.909900
3042	2.155400
3043	2.042000
3044	1.997900
3045	2.033300
3046	2.141900
3047	2.106000
3048	1.944500
3049	2.118600
3050	1.920600
3051	1.888400
3052	2.116400
3053	1.953300
3054	2.184700
3055	2.093200
3056	2.050700
3057	1.972100
3058	2.094700
3059	1.983000
3060	2.156100
3061	2.075800
3062	2.005000
3063	2.211500
3064	2.152100
3065	1.810600
3066	2.151200
3067	1.972700
3068	1.910500
3069	2.055600
3070	1.912800
3071	2.187600
3072	2.148400
3073	2.214100
3074	2.056800
3075	2.080000
3076	1.970800
3077	2.081800
3078	2.009700
3079	2.090900
3080	2.118600
3081	2.073700
3082	2.009700
3083	2.063300
3084	2.094200
3085	2.070100
3086	2.144800
3087	2.139200
3088	1.940300
3089	2.079900
3090	1.926600
3091	1.980200
3092	2.114800
3093	1.957500
3094	2.020200
3095	2.099900
3096	1.899500
3097	2.045300
3098	2.004600
3099	2.053000
3100	2.195700
3101	1.957700
3102	1.969500
3103	1.936700
3104	2.164600
3105	2.023600
3106	2.139200
3107	2.099300
3108	1.950300
3109	1.979100
3110	1.999000
3111	2.081500
3112	2.002600
3113	2.114600
3114	1.964300
3115	2.113000
3116	1.960000
3117	2.086600
3118	2.102200
3119	2.069100
3120	2.036000
3121	2.181300
3122	2.076700
3123	1.889800
3124	2.042300
3125	2.045200
3126	1.990500
3127	1.942400
3128	2.188700
3129	2.203600
3130	2.162800
3131	2.005900
3132	1.931600
3133	2.165900
3134	2.162900
3135	1.929100
3136	2.059000
3137	2.087900
3138	1.964900
3139	2.024700
3140	1.988500
3141	2.017800
3142	1.854800
3143	2.028400
3144	2.174000
3145	2.127500
3146	2.029900
3147	2.063600
3148	2.108400
3149	1.692000
3150	1.936400
3151	2.135700
3152	2.077900
3153	1.955400
3154	2.207500
3155	1.894600
3156	2.089700
3157	1.933700
3158	2.063300
3159	1.816700
3160	2.020300
3161	1.986900
3162	2.094400
3163	1.972000
3164	2.044100
3165	1.975600
3166	2.144200
3167	2.096600
3168	2.128400
3169	1.919600
3170	2.040000
3171	2.082400
3172	2.090900
3173	2.097200
3174	2.110000
3175	2.048400
3176	1.986900
3177	2.089700
3178	2.114100
3179	2.108500
3180	1.948200
3181	2.118500
3182	2.016600
3183	2.056900
3184	2.055200
3185	1.938700
3186	2.135000
3187	1.982500
3188	1.962300
3189	2.102000
3190	2.071200
3191	2.164300
3192	2.003500
3193	2.014400
3194	1.911600
3195	1.951400
3196	2.183100
3197	2.119500
3198	2.066100
